sentence_id_ai,speech_id,electoral_term,session,party,first_name,last_name,date,topic,combined_text,combined_text_preprocessed
2224926,1030967,19,124,CDU/CSU,stephan,albani,2019-11-07,Economy,"Der eine ist: Wenn wir die Digitalisierung in der Arbeitswelt aus der Maschinensicht betrachten, dann reden wir über die Vernetzung programmierter Systeme, dann reden wir auf einmal über die Ersetzung und Substituierung von Tätigkeiten und von Menschen. Wir reden über künstliche Intelligenz und Automatisierung.",digitalisierung arbeitswelt maschinensicht betrachten reden vernetzung programmierter systeme reden ersetzung substituierung tätigkeiten menschen reden künstliche intelligenz automatisierung
2226699,1031065,19,124,CDU/CSU,astrid,mannes,2019-11-07,Society,"Die Welt verändert sich immer schneller, und die Anforderungen am Arbeitsplatz auch. Automatisierung, Digitalisierung, technische Entwicklung, künstliche Intelligenz – das macht den Menschen aber auch Angst.",welt verändert immer schneller anforderungen arbeitsplatz automatisierung digitalisierung technische entwicklung künstliche intelligenz – macht menschen angst
2227435,1031121,19,124,AfD,stefan,keuter,2019-11-07,Economy,"Ich mache mir Sorgen, insbesondere wenn ich auf den Bloomberg Innovation Index gucke: Deutschland ist abhängig von Daimler, Volkswagen und Bosch, und diese Unternehmen leiden unter Ihrer links-grün ideologisch getriebenen Politik. Abgehängt sind wir in den Bereichen Hightech und künstliche Intelligenz.",mache sorgen insbesondere bloomberg innovation index gucke deutschland abhängig daimler volkswagen bosch unternehmen leiden linksgrün ideologisch getriebenen politik abgehängt bereichen hightech künstliche intelligenz
2227597,1031129,19,124,Grüne,danyal,bayaz,2019-11-07,Economy,"Deswegen können wir hoffen, meine Damen und Herren. Wir waren ja als Finanzausschuss vor ein paar Wochen gemeinsam in China, und wir konnten dort beobachten, mit welcher Aggressivität, mit welchen Summen in China im Bereich Forschung und künstliche Intelligenz investiert wird.",hoffen finanzausschuss paar wochen gemeinsam china konnten beobachten aggressivität summen china bereich forschung künstliche intelligenz investiert
2230507,1031304,19,125,Grüne,katrin,göring-eckardt,2019-11-08,Society,"Wer Angst hat und sich von ihr leiten lässt – das weiß ich seit 1989 –, kann nicht frei sein. Ja, sich sorgen ist menschlich, sich fürchten vor Veränderungen, die nicht nur Gutes bringen – Globalisierung, Digitalisierung, künstliche Intelligenz, aber auch Klimakrise, Migration, Sicherheit –, das ist normal.",wer angst leiten lässt – weiß seit – frei sorgen menschlich fürchten veränderungen gutes bringen – globalisierung digitalisierung künstliche intelligenz klimakrise migration sicherheit – normal
2231083,1031338,19,125,SPD,bernd,westphal,2019-11-08,Economy,Auch die Anstöße zur globalen Mindestbesteuerung auf G-20-Ebene in den OECD-Ländern gehören zu unserer erfolgreichen Wirtschaftspolitik. Im Bereich der Digitalisierung haben wir die Strategie der Bundesregierung für die künstliche Intelligenz.,anstöße globalen mindestbesteuerung gebene oecdländern gehören unserer erfolgreichen wirtschaftspolitik bereich digitalisierung strategie bundesregierung künstliche intelligenz
2231449,1031352,19,125,Grüne,dieter,janecek,2019-11-08,Economy,"Vielleicht haben Sie es nicht gemerkt, dass erneuerbare Energien bereits heute einen Anteil von 40 Prozent an der Stromversorgung haben. Digitalisierung, künstliche Intelligenz – wir sind ein Land, das in diesen Feldern maximal im unteren Mittelfeld der Bundesliga mitspielt.",gemerkt erneuerbare energien bereits heute anteil prozent stromversorgung digitalisierung künstliche intelligenz – land feldern maximal unteren mittelfeld bundesliga mitspielt
2237056,1031761,19,127,Grüne,danyal,bayaz,2019-11-14,Economy,"Es ist nach wie vor richtig, der Staatsverschuldung Grenzen zu setzen. Aber wenn der Staat aufgrund falscher Prioritäten und trotz Überschüssen wichtige Zukunftsinvestitionen in nachhaltige Mobilität, in künstliche Intelligenz, in die europäische Cloud usw. nicht hinbekommt und wir auf das alles verzichten, dann ist das nicht links oder rechts, sondern ökonomisch verheerend.",richtig staatsverschuldung grenzen setzen staat aufgrund falscher prioritäten trotz überschüssen wichtige zukunftsinvestitionen nachhaltige mobilität künstliche intelligenz europäische cloud usw hinbekommt verzichten links rechts ökonomisch verheerend
2241560,1032059,19,127,CDU/CSU,hansjörg,durz,2019-11-14,Policy,"In Europa muss jedoch auch im Digitalen gelten: Der Bürger ist Souverän. Deshalb halte ich die Debatten zu Data Governance auf dem IGF, aber auch bei uns hier in Deutschland, auch im Parlament, für besonders wichtig.",europa jedoch digitalen gelten bürger souverän halte debatten data governance igf deutschland parlament besonders wichtig
2241562,1032059,19,127,CDU/CSU,hansjörg,durz,2019-11-14,Policy,"Wie wir den Umgang mit Daten regeln, bestimmt, welche Rechte wir unseren Bürgerinnen und Bürgern, unseren Unternehmen zugestehen. Deshalb müssen wir in Deutschland und Europa den Umgang mit Daten in einer Datenstrategie festlegen.",umgang daten regeln bestimmt rechte bürgerinnen bürgern unternehmen zugestehen müssen deutschland europa umgang daten datenstrategie festlegen
2242507,1032119,19,127,AfD,frank,magnitz,2019-11-14,Policy,"Deutsche, französische und andere Steuerzahler haben diese Daten bezahlt. Die Open-Data-Strategie bedeutet, dass wir für das zahlen, was andere kostenlos bekommen.",deutsche französische steuerzahler daten bezahlt opendatastrategie bedeutet zahlen kostenlos bekommen
2242620,1032125,19,127,CDU/CSU,klaus-peter,willsch,2019-11-14,Economy,"Raumfahrt ist in Deutschland eine Spitzentechnologie. Sie ist zugleich ein Technologie- und Konjunkturmotor, sie verbindet verschiedene Schlüsseltechnologien: Elektronik, Robotik, künstliche Intelligenz, Mess-, Steuer-, Werkstoff-, Regeltechnik.",raumfahrt deutschland spitzentechnologie zugleich technologie konjunkturmotor verbindet verschiedene schlüsseltechnologien elektronik robotik künstliche intelligenz mess steuer werkstoff regeltechnik
2242713,1032130,19,127,AfD,wolfgang,wiehle,2019-11-14,Policy,"„Schlagwortalarm“ möchte man rufen, wenn man diesen Antrag zur sogenannten nachhaltigen Mobilitätsforschung liest. Beginnt man damit, im Text Begriffe wie „KI“, „systemische“, „transdisziplinäre“ usw. zu zählen, läuft der Zähler schnell heiß.",„schlagwortalarm“ möchte rufen sogenannten nachhaltigen mobilitätsforschung liest beginnt text begriffe „ki“ „systemische“ „transdisziplinäre“ usw zählen läuft zähler schnell heiß
2246113,1032363,19,128,AfD,peter,felser,2019-11-15,Economy,"Das hört sich bei Ihnen im Antrag so an, als ob Sie Angst hätten vor dieser Datenexplosion. Ihnen scheint gar nicht klar zu sein, dass wir diese Daten brauchen, diese Unmengen an Daten, um überhaupt lernende Systeme entwickeln zu können, um vielleicht auch KI – wer weiß, ob wir das noch schaffen in Deutschland –, vielleicht so was wie lernende Betriebe hinzubekommen.",hört angst hätten datenexplosion scheint gar daten brauchen unmengen daten überhaupt lernende systeme entwickeln ki – wer weiß schaffen deutschland – lernende betriebe hinzubekommen
2246133,1032363,19,128,AfD,peter,felser,2019-11-15,Economy,"Bleibt alles im Nebulösen. Big Data ist das neue Öl – das wissen Sie –, der gewinnversprechende Rohstoff der digitalisierten Welt.",bleibt nebulösen big data neue öl – wissen – gewinnversprechende rohstoff digitalisierten welt
2246134,1032363,19,128,AfD,peter,felser,2019-11-15,Policy,"Big Data ist das neue Öl – das wissen Sie –, der gewinnversprechende Rohstoff der digitalisierten Welt. Big Data ruft jetzt schon die größten Player auf den Plan.",big data neue öl – wissen – gewinnversprechende rohstoff digitalisierten welt big data ruft größten player plan
2246198,1032365,19,128,SPD,rainer,spiering,2019-11-15,Policy,"Mit welchem Steuerberater arbeite ich? Die Frage, die wir heute diskutieren – ich finde übrigens, sie ist verjährt –, zur Bewältigung von Bürokratie erledigt sich über Algorithmen.",steuerberater arbeite frage heute diskutieren – finde verjährt – bewältigung bürokratie erledigt algorithmen
2246379,1032373,19,128,CDU/CSU,maik,beermann,2019-11-15,Economy,"Eine solche Plattform könnte Landwirte von einfachen Arbeitsaufgaben entlasten und parallel dazu sowohl die Produktqualität als auch die Sicherheit der Prozesse erhöhen. Liebe Kolleginnen und Kollegen, gerade bei Geo-, Wetter- und Satellitendaten halte ich persönlich eine Bereitstellung von öffentlichen Informationen im Sinne von Open Data und Open Source für unabdingbar.",plattform landwirte einfachen arbeitsaufgaben entlasten parallel sowohl produktqualität sicherheit prozesse erhöhen kolleginnen kollegen geo wetter satellitendaten halte persönlich bereitstellung öffentlichen informationen sinne open data open source unabdingbar
2246428,1032377,19,128,Grüne,konstantin,von notz,2019-11-15,Policy,"Liebe Kolleginnen und Kollegen! Es gibt wohl kein anderes digitalpolitisches Thema, bei dem sich alle Expertinnen und Experten so einig sind wie beim Thema Open Data; ob nun Wissenschaft, Forschung, Zivilgesellschaft, Regierung oder Opposition – große Einigkeit.",kolleginnen kollegen gibt digitalpolitisches thema expertinnen experten beim thema open data wissenschaft forschung zivilgesellschaft regierung opposition – große einigkeit
2246436,1032377,19,128,Grüne,konstantin,von notz,2019-11-15,Policy,"Den bestehenden Flickenteppich verschiedenster Informationsfreiheitsgesetze müssen wir beseitigen, die Chancen von Internet und Digitalisierung nutzen und die Idee der Informationsfreiheit endlich um die von offenen, gut aufbereiteten Daten ergänzen. Längst haben die Länder mit ihren neuen Transparenzgesetzen und Open-Data-Portalen dem großkoalitionär verschnarchten Bund den Rang abgelaufen.",bestehenden flickenteppich verschiedenster informationsfreiheitsgesetze müssen beseitigen chancen internet digitalisierung nutzen idee informationsfreiheit endlich offenen aufbereiteten daten ergänzen längst länder neuen transparenzgesetzen opendataportalen großkoalitionär verschnarchten bund rang abgelaufen
2246445,1032377,19,128,Grüne,konstantin,von notz,2019-11-15,Policy,"Geschehen ist aber bis zum heutigen Tag gar nichts. Ein zweites Open-Data-Gesetz gibt es nicht, und Ihre Lethargie ist für die Bundesebene der viertgrößten Wirtschaftsnation der Welt einfach peinlich.",geschehen heutigen tag gar zweites opendatagesetz gibt lethargie bundesebene viertgrößten wirtschaftsnation welt einfach peinlich
2246448,1032377,19,128,Grüne,konstantin,von notz,2019-11-15,Policy,"Schauen Sie, was derzeit auf EU-Ebene in Sachen PSI-Richtlinie läuft. Schauen Sie in den Zweiten Nationalen Aktionsplan, den Sie in der Open Government Partnership vorgelegt haben, und folgen Sie Ihrer darin eingegangenen Verpflichtung, bis Mai 2020 – das ist bald – eine neue Open-Data-Strategie vorzulegen.",schauen derzeit euebene sachen psirichtlinie läuft schauen zweiten nationalen aktionsplan open government partnership vorgelegt folgen darin eingegangenen verpflichtung mai – bald – neue opendatastrategie vorzulegen
2246465,1032379,19,128,CDU/CSU,philipp,amthor,2019-11-15,Policy,"Da kann man sagen: Unsere Behörden machen eine gute Arbeit. Ich will richtigerweise sagen: Ja, beim Thema Open Data besteht Nachholbedarf.",sagen behörden gute arbeit richtigerweise sagen beim thema open data besteht nachholbedarf
2246467,1032379,19,128,CDU/CSU,philipp,amthor,2019-11-15,Policy,"Der Kollege Marian Wendt wollte dazu ausführen, hat seine Rede aber aus persönlichen Gründen zu Protokoll gegeben. Jenseits von Open Data greifen Sie berechtigte Punkte auf, lieber Kollege von Notz, wenn Sie sagen: Das Informationsrecht ist zersplittert.",marian wendt ausführen persönlichen gründen protokoll gegeben jenseits open data greifen berechtigte punkte lieber notz sagen informationsrecht zersplittert
2246541,1032380,19,128,AfD,christian,wirth,2019-11-15,Policy,"Es muss staatliche Routine werden, amtliche Dokumente und Vorgänge unmittelbar nach Abschluss online verfügbar zu machen, und zwar im Rahmen nur der notwendigen Verschwiegenheit. Open Data ist kein Hexenwerk; das können sogar Sie hinbekommen, liebe Bundesregierung.",staatliche routine amtliche dokumente vorgänge unmittelbar abschluss online verfügbar rahmen notwendigen verschwiegenheit open data hexenwerk hinbekommen bundesregierung
2246551,1032380,19,128,AfD,christian,wirth,2019-11-15,Policy,"Eine Kostenexplosion ist ebenfalls nicht zu erwarten. Der Open-Data-Ansatz wird, wenn die Bundesregierung ihn so ernst nähme, wie er im eigenen Koalitionsvertrag steht, bereits einen Großteil der möglicherweise angefragten Daten kostengünstig und zeitnah bereitstellen.",kostenexplosion ebenfalls erwarten opendataansatz bundesregierung ernst nähme eigenen koalitionsvertrag steht bereits großteil möglicherweise angefragten daten kostengünstig zeitnah bereitstellen
2246585,1032382,19,128,FDP,manuel,höferlin,2019-11-15,Society,"Es geht eben um diesen Datenschatz, von dem ich gerade gesprochen habe. Es geht darum, ob wir vielleicht die Entwicklung einer besseren Wetter-App durch Daten, die die öffentliche Hand bereits hat, besser gestalten können, ob wir vielleicht eine Busverbindung besser bzw. sekundengenau timen oder eine künstliche Intelligenz mit Daten trainieren können, die beim Onlinebehördengang hilft.",geht datenschatz gesprochen geht entwicklung besseren wetterapp daten öffentliche hand bereits besser gestalten busverbindung besser bzw sekundengenau timen künstliche intelligenz daten trainieren beim onlinebehördengang hilft
2246588,1032382,19,128,FDP,manuel,höferlin,2019-11-15,Policy,"Das ist digitale Transformation; das hilft uns bei Innovationen weiter. Deshalb wollen wir eine konsequente Open-Data-Strategie, die dann auch in Informationsfreiheit mündet, damit Gesellschaft, Wirtschaft und Staat von diesen Daten, den Informationen, auch profitieren können.",digitale transformation hilft innovationen konsequente opendatastrategie informationsfreiheit mündet gesellschaft wirtschaft staat daten informationen profitieren
2246610,1032384,19,128,Linke,anke,domscheit-berg,2019-11-15,Policy,"In der Realität haben wir aber zu wenig Transparenz. Wir haben ein Open-Data-Portal, ja, aber es gibt dort viel zu wenig maschinenlesbare Daten.",realität wenig transparenz opendataportal gibt wenig maschinenlesbare daten
2246638,1032384,19,128,Linke,anke,domscheit-berg,2019-11-15,Policy,"An den Beispielen sehen wir, dass wir weit entfernt sind vom Ideal. Das Open-Data-Gesetz ist ungenügend.",beispielen sehen weit entfernt ideal opendatagesetz ungenügend
2247160,1032406,19,129,CDU/CSU,andreas,jung,2019-11-26,Policy,Das tun wir durch ganz konkrete Programme. Wir fördern die künstliche Intelligenz.,tun ganz konkrete programme fördern künstliche intelligenz
2249662,1032544,19,129,CDU/CSU,andreas,scheuer,2019-11-26,Policy,"Meine Damen und Herren, ich darf nur einen Überblick geben. Wir haben im Verkehrsministerium eine Blockchain-Strategie, eine Klimaanpassungsstrategie für den Rhein, einen Masterplan Binnenschifffahrt, Zukunftsbündnis Schiene, Innovationsprogramm Logistik 2030, Gesamtstrategie Mobilfunk, Masterplan Ladeinfrastruktur, eine KI-Strategie, 5G-Förderung, Wasserstoffstrategie, Planungsbeschleunigung, Deutschland-Takt, Nationale Plattform „Zukunft der Mobilität“, Bündnis für moderne Mobilität, Klimapaket und die größte Reform in der Geschichte der Autobahnen mit 15 000 Beschäftigten, die wir auf den Weg bringen.",darf überblick geben verkehrsministerium blockchainstrategie klimaanpassungsstrategie rhein masterplan binnenschifffahrt zukunftsbündnis schiene innovationsprogramm logistik gesamtstrategie mobilfunk masterplan ladeinfrastruktur kistrategie gförderung wasserstoffstrategie planungsbeschleunigung deutschlandtakt nationale plattform „zukunft mobilität“ bündnis moderne mobilität klimapaket größte reform geschichte autobahnen beschäftigten bringen
2250353,1032587,19,129,Linke,heidrun,bluhm-förster,2019-11-26,Economy,"Erstens hatten Sie, Herr Minister, offenbar Glück, dass Ihr Etatentwurf durch die Ausschüttung des sogenannten Klimakabinetts noch richtig nachgebessert werden konnte und jetzt, wie Herr Mattfeldt bereits gesagt hat, circa 9 Milliarden Euro beträgt. Zweitens blieb Ihre Schwerpunktsetzung auf Digitalisierung und künstliche Intelligenz weiterhin positiv in der öffentlichen Debatte, obwohl die veranschlagten Haushaltspositionen deutlich hinter den Anforderungen der Wirtschaft zurückbleiben.",erstens minister offenbar glück etatentwurf ausschüttung sogenannten klimakabinetts richtig nachgebessert konnte mattfeldt bereits gesagt circa milliarden euro beträgt zweitens blieb schwerpunktsetzung digitalisierung künstliche intelligenz weiterhin positiv öffentlichen debatte obwohl veranschlagten haushaltspositionen deutlich anforderungen wirtschaft zurückbleiben
2250879,1032619,19,129,CDU/CSU,jan,metzler,2019-11-26,Policy,"Hier investieren wir 950 Millionen Euro, fast 1 Milliarde. Es geht um künstliche Intelligenz, es geht um den Ausbau der Digitalisierung, es geht um die Förderung von Sprunginnovationen.",investieren millionen euro milliarde geht künstliche intelligenz geht ausbau digitalisierung geht förderung sprunginnovationen
2251231,1032622,19,130,CDU/CSU,angela,merkel,2019-11-27,Policy,"Aber viel, viel wichtiger ist, dass wir verstehen, dass der neue Rohstoff die Daten sind. Die Bundesregierung hat jetzt auf der Grundlage der Datenethikkommission Eckpunkte für eine Datenstrategie festgelegt, die wir im Frühjahr verabschieden werden.",wichtiger verstehen neue rohstoff daten bundesregierung grundlage datenethikkommission eckpunkte datenstrategie festgelegt frühjahr verabschieden
2251244,1032622,19,130,CDU/CSU,angela,merkel,2019-11-27,Policy,"Das bedeutet aber als Erstes einmal, dass ich alles digitalisiert vorhanden habe und dass ich weiß, was ich habe. Wir sind dafür – ich schaue gerade Nadine Schön an –, dass wir das möglichst im Open-Data-Bereich als Open Source machen, damit es durchschaubar ist.",bedeutet erstes digitalisiert vorhanden weiß – schaue nadine – möglichst opendatabereich open source durchschaubar
2251251,1032622,19,130,CDU/CSU,angela,merkel,2019-11-27,Policy,"Aber, ich glaube, als Bundesregierung sind wir jetzt auf dem richtigen Weg. Wir müssen führend in KI sein, in der künstlichen Intelligenz, in den Algorithmen, die mit diesen Daten arbeiten.",glaube bundesregierung richtigen müssen führend ki künstlichen intelligenz algorithmen daten arbeiten
2255946,1032852,19,131,Grüne,konstantin,von notz,2019-11-28,Policy,"Da ist viel zu tun, was Sie nicht angehen. Sie sprechen jetzt hier beim IGF von der Notwendigkeit eines offenen Netzes, von den Chancen von Open Data und E-Government und von effektivem Grundrechtsschutz.",tun angehen sprechen beim igf notwendigkeit offenen netzes chancen open data egovernment effektivem grundrechtsschutz
2255950,1032852,19,131,Grüne,konstantin,von notz,2019-11-28,Policy,"Wir warten bis heute darauf. Das zweite Open-Data-Gesetz, die IT-Konsolidierung des Bundes – ein einziges Desaster.",warten heute zweite opendatagesetz itkonsolidierung bundes – einziges desaster
2256054,1032858,19,131,SPD,detlev,pilger,2019-11-28,Policy,"Herr Präsident, letzter Satz. – 1 Million Euro haben wir für den Bereich „künstliche Intelligenz“ angesetzt.",letzter satz – million euro bereich „künstliche intelligenz“ angesetzt
2256173,1032866,19,131,CDU/CSU,eberhard,gienger,2019-11-28,Science,"Ich habe von den Kollegen schon gehört, welche Meisterschaften und Weltmeisterschaften dies sind: 2021 die Skiweltmeisterschaften in Oberstdorf, die Biathlon-EM, die Biathlon- und Rodel-WM in Oberhof usw. Ich denke, darauf können sich die Bürgerinnen und Bürger, aber auch die Sportfans freuen. Wir stellen auch unseren Forschungsinstituten FES und IAT Gelder zur Verfügung, und hier vor allem für ein Pilotprojekt, das sich „Künstliche Intelligenz“ nennt.",kollegen gehört meisterschaften weltmeisterschaften skiweltmeisterschaften oberstdorf biathlonem biathlon rodelwm oberhof usw denke bürgerinnen bürger sportfans freuen stellen forschungsinstituten fes iat gelder verfügung pilotprojekt „künstliche intelligenz“ nennt
2256411,1032874,19,131,CDU/CSU,markus,uhl,2019-11-28,Science,"Deshalb ist es auch richtig und wichtig, dass wir in diesem Einzelplan knapp 1 Million Euro bereitstellen, um in einem großen interdisziplinären Forschungsprojekt die notwendigen rechtlichen Rahmenbedingungen zu erforschen. Eine zweite Schlüsseltechnologie will ich an dieser Stelle auch erwähnen, nämlich die künstliche Intelligenz.",richtig wichtig einzelplan knapp million euro bereitstellen großen interdisziplinären forschungsprojekt notwendigen rechtlichen rahmenbedingungen erforschen zweite schlüsseltechnologie stelle erwähnen künstliche intelligenz
2257894,1032973,19,131,CDU/CSU,claudia,schmidtke,2019-11-28,Science,"All das steht bereit für Hochleistungsmedizin und Forschung von Weltrang. Hier müssen wir uns als Bund überlegen, wie wir die Universitätsmedizin bei den großen Herausforderungen der personalisierten Medizin im Übergang zum Zeitalter der Algorithmen gezielt unterstützen können; gezielt, wie bei der mit diesem Haushalt ebenfalls beschlossenen Förderung des neuen Universitären Herzzentrums Berlin.",all steht bereit hochleistungsmedizin forschung weltrang müssen bund überlegen universitätsmedizin großen herausforderungen personalisierten medizin übergang zeitalter algorithmen gezielt unterstützen gezielt haushalt ebenfalls beschlossenen förderung neuen universitären herzzentrums berlin
2258975,1033054,19,131,FDP,christoph,meyer,2019-11-28,Science,"So betreiben Sie in der Bundesregierung Bildungs- und Forschungspolitik, meine Damen und Herren. Bei der KI ist es genauso.",betreiben bundesregierung bildungs forschungspolitik ki genauso
2259014,1033056,19,131,SPD,swen,schulz,2019-11-28,Economy,"Wir fahren die Mittel für die Arbeits-, Produktions- und Dienstleistungsforschung wieder und weiter hoch. Ich hatte in der ersten Lesung bereits angekündigt, dass wir uns mit den Feldern Digitalisierung, künstliche Intelligenz und Arbeit 4.0 befassen werden; denn das sind wichtige Themen aus ökonomischer Perspektive, aber auch ganz konkret für die Beschäftigten.",fahren mittel arbeits produktions dienstleistungsforschung hoch ersten lesung bereits angekündigt feldern digitalisierung künstliche intelligenz arbeit befassen wichtige themen ökonomischer perspektive ganz konkret beschäftigten
2259027,1033056,19,131,SPD,swen,schulz,2019-11-28,Policy,"Kolleginnen und Kollegen, ich habe gar nicht genug Zeit, die vielen Verbesserungen, die wir in den Haushaltsberatungen beschlossen haben, ausführlich zu behandeln. Wir stärken unter anderem die Gesundheitsforschung und die künstliche Intelligenz, Klimaschutz, Sofortprogramm Kohleausstieg, um den betroffenen Regionen neue Perspektiven zu eröffnen, und wir haben nun noch mehr Geld für den DigitalPakt Schule vorgesehen: über 220 Millionen Euro mehr, insgesamt werden es 5 Milliarden Euro.",kolleginnen kollegen gar genug zeit vielen verbesserungen haushaltsberatungen beschlossen ausführlich behandeln stärken gesundheitsforschung künstliche intelligenz klimaschutz sofortprogramm kohleausstieg betroffenen regionen neue perspektiven eröffnen mehr geld digitalpakt schule vorgesehen millionen euro mehr insgesamt milliarden euro
2259188,1033062,19,131,CDU/CSU,anja,karliczek,2019-11-28,Science,"Ich will auch die Quantentechnologien ansprechen. So wie wir uns vor über 30 Jahren um das Nischenthema „künstliche Intelligenz“ gekümmert haben, so werden wir heute durchstarten bei der Erforschung von Quantentechnologien.",quantentechnologien ansprechen jahren nischenthema „künstliche intelligenz“ gekümmert heute durchstarten erforschung quantentechnologien
2259302,1033066,19,131,SPD,oliver,kaczmarek,2019-11-28,Science,"Dauerhaft und garantiert setzen wir daran mit dem Pakt für Forschung und Innovation an, was hier auch schon gerade erwähnt worden ist. Wir investieren darüber hinaus in Zukunftsfelder: Mobilitätsforschung, künstliche Intelligenz, die Arbeitsforschung, um die Transformation zu begleiten.",dauerhaft garantiert setzen pakt forschung innovation erwähnt worden investieren darüber hinaus zukunftsfelder mobilitätsforschung künstliche intelligenz arbeitsforschung transformation begleiten
2259343,1033068,19,131,FDP,thomas,sattelberger,2019-11-28,Science,"Obwohl Grüne und Rote Gentechnik gegen den Hunger in dieser Welt und gegen tückische Krankheiten helfen, sind wir die Einzigen, die dafür auch die entsprechenden finanziellen Positionen fordern. Deutschland braucht eine starke Gentechnik, und Deutschland braucht einen New-Space-Forschungsfonds und mehr Investitionen in Intelligenz, nicht nur in die Intelligenz dieser Regierung, sondern auch in die Intelligenz der KI-Strategie.",obwohl grüne rote gentechnik hunger welt tückische krankheiten helfen einzigen entsprechenden finanziellen positionen fordern deutschland braucht starke gentechnik deutschland braucht newspaceforschungsfonds mehr investitionen intelligenz intelligenz regierung intelligenz kistrategie
2259351,1033068,19,131,FDP,thomas,sattelberger,2019-11-28,Policy,"Dabei ist gar nicht zu reden von Maßnahmen für die systematische Gewinnung internationaler Spitzentalente aus Wissenschaft, Forschung und Softwareentwicklung für dieses Land. Hätte die Bundesregierung auf uns gehört, sie hätte für die vollmundig angekündigten und proklamierten KI-Professoren nicht nur zwei Kandidaten, sondern sie hätte deutlich mehr und Hunderte mehr an Postdocs für die künstliche Intelligenz.",gar reden maßnahmen systematische gewinnung internationaler spitzentalente wissenschaft forschung softwareentwicklung land hätte bundesregierung gehört hätte vollmundig angekündigten proklamierten kiprofessoren zwei kandidaten hätte deutlich mehr hunderte mehr postdocs künstliche intelligenz
2260037,1033097,19,132,SPD,michael,groß,2019-11-29,Economy,"Die Kritik, dass Hubertus Heil nicht die Anforderungen des Arbeitsmarktes sieht, ist völlig aus der Luft gegriffen. Es gibt in diesem Haus eine Denkfabrik, es gibt eine KI-Strategie – eine Künstliche-Intelligenz-Strategie –, es gibt die Auseinandersetzung mit der Zukunft des Arbeitsmarktes.",kritik hubertus heil anforderungen arbeitsmarktes sieht völlig luft gegriffen gibt haus denkfabrik gibt kistrategie – künstlicheintelligenzstrategie – gibt auseinandersetzung zukunft arbeitsmarktes
2260604,1033122,19,132,FDP,stefan,ruppert,2019-11-29,Policy,Es fehlen Milliarden. Im Zuge der KI-Strategie der Bundesregierung kriegt jeder ein bisschen was.,fehlen milliarden zuge kistrategie bundesregierung kriegt bisschen
2260605,1033122,19,132,FDP,stefan,ruppert,2019-11-29,Policy,"Im Zuge der KI-Strategie der Bundesregierung kriegt jeder ein bisschen was. Interessant ist, dass zwei nichts kriegen; nur Herr Maas und Frau Kramp-Karrenbauer bekommen für künstliche Intelligenz nichts, sie müssen sich also auf traditionelle Intelligenz verlassen.",zuge kistrategie bundesregierung kriegt bisschen interessant zwei kriegen maas krampkarrenbauer bekommen künstliche intelligenz müssen traditionelle intelligenz verlassen
2265345,1033508,19,134,CDU/CSU,jens,koeppen,2019-12-12,Economy,"Wenn es um die Zukunftsfragen unseres Landes geht, dann führt kein Weg am Handwerk vorbei. Ob das Nachhaltigkeit ist, Ressourceneffizienz, Smart Home, alternative Antriebe, Digitalisierung, künstliche Intelligenz, all das erfordert Menschen, die ihr Handwerk verstehen.",zukunftsfragen landes geht führt handwerk vorbei nachhaltigkeit ressourceneffizienz smart home alternative antriebe digitalisierung künstliche intelligenz all erfordert menschen handwerk verstehen
2269861,1033787,19,135,Grüne,danyal,bayaz,2019-12-13,Policy,"Ich will jetzt gar kein Bashing der Bundestagsverwaltung betreiben, sondern verdeutlichen: Das steht symbolisch für den Stand der Digitalisierung der Behörden. Deswegen, liebe Kolleginnen und Kollegen: Wir können uns die ganzen Diskussionen über künstliche Intelligenz, über Big Data, über Industrie 4.0 sparen, wenn wir es nicht schaffen, die Behörden, die Verwaltung und, ja, ganz besonders die Steuerverwaltung ins digitale Zeitalter zu überführen.",gar bashing bundestagsverwaltung betreiben verdeutlichen steht symbolisch stand digitalisierung behörden kolleginnen kollegen ganzen diskussionen künstliche intelligenz big data industrie sparen schaffen behörden verwaltung ganz besonders steuerverwaltung digitale zeitalter überführen
2279654,1034517,19,137,CDU/CSU,christoph,bernstiel,2019-12-19,Security,"ZITiS ist in erster Linie eine Forschungs- und Wissenschaftsstelle für unsere Sicherheitsbehörden. Sie ist dazu da, digitale Forensik zu betreiben, unsere Behörden bei der Telekommunikationsüberwachung zu unterstützen, bei der Kryptoanalyse und im Fall von Big Data, das heißt bei der Analyse großer Datenmengen, wie sie zum Beispiel bei Großereignissen schnell zusammenkommen, wenn Zeugen zum Beispiel Videos oder Fotos in rauen Mengen bei unseren Sicherheitsbehörden einreichen.",zitis erster linie forschungs wissenschaftsstelle sicherheitsbehörden digitale forensik betreiben behörden telekommunikationsüberwachung unterstützen kryptoanalyse fall big data heißt analyse großer datenmengen beispiel großereignissen schnell zusammenkommen zeugen beispiel videos fotos rauen mengen sicherheitsbehörden einreichen
2281328,1034638,19,138,SPD,rené,röspel,2019-12-20,Society,"Oder denken Sie an den Roboter, der Sie am Knie mit hoher Präzision operieren wird? Künstliche Intelligenz kommt nicht erst; sie ist schon da, sie durchdringt unsere Gesellschaft bereits.",denken roboter knie hoher präzision operieren künstliche intelligenz kommt durchdringt gesellschaft bereits
