sentence_id_ai,speech_id,electoral_term,session,party,first_name,last_name,date,topic,combined_text,combined_text_preprocessed,tech_sentiment,guhr_sentiment
3028549,1090476,20,98,Linke,caren,lay,2023-04-21,Society,"Die Stadt bietet auch die technologischen Dienstleistungen selber an. Open Source, Open Data, Bürger/-innenbeteiligung sind hier selbstverständlich.",stadt bietet technologischen dienstleistungen selber open source open data bürgerinnenbeteiligung selbstverständlich,neutral,neutral
3028807,1090489,20,98,FDP,maximilian,funke-kaiser,2023-04-21,Society,Natürlich gibt es aber auch Risiken – das sei an dieser Stelle gesagt –; denn Daten sind nicht immer objektiv. Nehmen wir beispielsweise den Gender-Data-Gap.,gibt risiken – sei stelle gesagt – daten immer objektiv nehmen beispielsweise genderdatagap,negative,neutral
3028825,1090491,20,98,CDU/CSU,franziska,hoppermann,2023-04-21,Policy,"Liebe Kolleginnen und Kollegen! Letzte Sitzungswoche, zur fast gleichen Uhrzeit, haben wir unseren Antrag zum Data Act debattiert.",kolleginnen kollegen letzte sitzungswoche gleichen uhrzeit data act debattiert,neutral,neutral
3028826,1090491,20,98,CDU/CSU,franziska,hoppermann,2023-04-21,Policy,"Letzte Sitzungswoche, zur fast gleichen Uhrzeit, haben wir unseren Antrag zum Data Act debattiert. Nun kommen wir zu Data-Mining.",letzte sitzungswoche gleichen uhrzeit data act debattiert kommen datamining,neutral,neutral
3028828,1090491,20,98,CDU/CSU,franziska,hoppermann,2023-04-21,Society,"Es geht erneut um die Frage: Wer darf Daten nutzen und wofür? Wenn man den 201 Seiten langen Bericht des Büros für Technikfolgen-Abschätzung liest – an dieser Stelle bedanke auch ich mich sehr herzlich dafür –, wird vor allem eins deutlich: Data-Mining bietet unglaublich viele Möglichkeiten und muss zugleich deutlich reguliert und geordnet werden.",geht erneut frage wer darf daten nutzen wofür seiten langen bericht büros technikfolgenabschätzung liest – stelle bedanke herzlich – eins deutlich datamining bietet unglaublich viele möglichkeiten zugleich deutlich reguliert geordnet,negative,negative
3028829,1090491,20,98,CDU/CSU,franziska,hoppermann,2023-04-21,Society,"Wenn man den 201 Seiten langen Bericht des Büros für Technikfolgen-Abschätzung liest – an dieser Stelle bedanke auch ich mich sehr herzlich dafür –, wird vor allem eins deutlich: Data-Mining bietet unglaublich viele Möglichkeiten und muss zugleich deutlich reguliert und geordnet werden. Allein der Umfang des Berichts zeigt schon, dass die Bedeutung und Etablierung des Data-Mining in nahezu alle gesellschaftlichen Bereiche reicht.",seiten langen bericht büros technikfolgenabschätzung liest – stelle bedanke herzlich – eins deutlich datamining bietet unglaublich viele möglichkeiten zugleich deutlich reguliert geordnet allein umfang berichts zeigt bedeutung etablierung datamining nahezu gesellschaftlichen bereiche reicht,negative,neutral
3028830,1090491,20,98,CDU/CSU,franziska,hoppermann,2023-04-21,Society,"Allein der Umfang des Berichts zeigt schon, dass die Bedeutung und Etablierung des Data-Mining in nahezu alle gesellschaftlichen Bereiche reicht. Data-Mining, was ist das eigentlich?",allein umfang berichts zeigt bedeutung etablierung datamining nahezu gesellschaftlichen bereiche reicht datamining,neutral,neutral
3028831,1090491,20,98,CDU/CSU,franziska,hoppermann,2023-04-21,Society,"Data-Mining, was ist das eigentlich? Mining im originären Sinne bedeutet so etwas wie Schürfen oder Graben.",datamining mining originären sinne bedeutet schürfen graben,neutral,neutral
3028835,1090491,20,98,CDU/CSU,franziska,hoppermann,2023-04-21,Economy,"Wir können Abertausende Informationen ableiten und Wissen generieren. Darin liegt, wie in der Debatte zum Data Act erläutert, ein unglaubliches Wertschöpfungspotenzial.",abertausende informationen ableiten wissen generieren darin liegt debatte data act erläutert unglaubliches wertschöpfungspotenzial,positive,neutral
3028836,1090491,20,98,CDU/CSU,franziska,hoppermann,2023-04-21,Economy,"Darin liegt, wie in der Debatte zum Data Act erläutert, ein unglaubliches Wertschöpfungspotenzial. Beim Data-Mining werden, vereinfacht gesagt, Muster in großen Datenbeständen erkannt.",darin liegt debatte data act erläutert unglaubliches wertschöpfungspotenzial beim datamining vereinfacht gesagt muster großen datenbeständen erkannt,positive,neutral
3028838,1090491,20,98,CDU/CSU,franziska,hoppermann,2023-04-21,Society,Gerade bei der erwähnten Fülle und Menge von Daten ist das ein großer Vorteil in Zeitersparnis und Analyse von Daten. Zugleich können daraus auch Algorithmen abgeleitet und Ergebnisse validiert werden.,erwähnten fülle menge daten großer vorteil zeitersparnis analyse daten zugleich daraus algorithmen abgeleitet ergebnisse validiert,neutral,neutral
3028840,1090491,20,98,CDU/CSU,franziska,hoppermann,2023-04-21,Science,Zahlreiche vielversprechende Anwendungsbereiche gibt es in der Medizin. So kann zum Beispiel Data-Mining die Bilderkennung bei der Mammografie und anderer Krebsdiagnostik unterstützen.,zahlreiche vielversprechende anwendungsbereiche gibt medizin beispiel datamining bilderkennung mammografie krebsdiagnostik unterstützen,positive,neutral
3028843,1090491,20,98,CDU/CSU,franziska,hoppermann,2023-04-21,Society,"Es gibt seit Jahren eine riesige Menge an Screeningmaterial aus Vorsorgeuntersuchungen, das befundet ist. Durch Data-Mining können Algorithmen erstellt werden, die bei einer Mammografie die Diagnostik unterstützen.",gibt seit jahren riesige menge screeningmaterial vorsorgeuntersuchungen befundet datamining algorithmen erstellt mammografie diagnostik unterstützen,positive,neutral
3028865,1090491,20,98,CDU/CSU,franziska,hoppermann,2023-04-21,Policy,"Und wir brauchen ein gemeinsames Zielbild über diese Regelungen. Ich bin, ehrlich gesagt, schockiert, wenn ich höre, dass sich der Digitalminister am vergangenen Wochenende zum ersten Mal zu KI geäußert und gesagt habe, man müsse das auf europäischer Ebene regeln.",brauchen gemeinsames zielbild regelungen ehrlich gesagt schockiert höre digitalminister vergangenen wochenende ersten ki geäußert gesagt müsse europäischer ebene regeln,negative,negative
3028877,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Sehr geehrte Damen und Herren! Immer wenn ich gefragt werde: „Was machst du eigentlich im Digitalausschuss?“, kann ich sagen: Alles, was mit Daten zu tun hat – von Datenschutz bis Open Data, von Dateninfrastrukturen bis Datenverarbeitung, von Daten-Clouds bis Data-Mining.",geehrte immer gefragt „was machst digitalausschuss“ sagen daten tun – datenschutz open data dateninfrastrukturen datenverarbeitung datenclouds datamining,neutral,neutral
3028882,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Um diese Lücken zu finden, ist oftmals tiefe Expertise nötig. Die haben wir uns jetzt über das Büro für Technikfolgen-Abschätzung zum Thema Data-Mining eingeholt, dem ich an dieser Stelle auch recht herzlich für den Bericht danken möchte.",lücken finden oftmals tiefe expertise nötig büro technikfolgenabschätzung thema datamining eingeholt stelle recht herzlich bericht danken möchte,neutral,neutral
3028884,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,Also lassen Sie uns kurz eintauchen in die spannende Welt der Daten! Was ist eigentlich Data-Mining?,lassen kurz eintauchen spannende welt daten datamining,neutral,neutral
3028888,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,Was müssen wir in Zukunft beachten? Unter Data-Mining versteht man das automatisierte Erkennen von Mustern in großen Datenmengen.,müssen zukunft beachten datamining versteht automatisierte erkennen mustern großen datenmengen,neutral,neutral
3028897,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"In unseren Trainingsdaten existieren diese Bilder, jeweils klassifiziert von Ärztinnen und Ärzten, also von Expertinnen und Experten. Hat man genügend dieser Bilder mit entsprechenden Befunden, kann ein Algorithmus mit diesen Daten trainiert werden.",trainingsdaten existieren bilder jeweils klassifiziert ärztinnen ärzten expertinnen experten genügend bilder entsprechenden befunden algorithmus daten trainiert,neutral,neutral
3028900,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Er erkennt also Muster und imitiert diese. Schließlich kann man diesen trainierten Algorithmus dann auf unbekannte Bilder anwenden und die Frage stellen: Ist hier ein Tumor zu sehen, ja oder nein?",erkennt muster imitiert schließlich trainierten algorithmus unbekannte bilder anwenden frage stellen tumor sehen,neutral,neutral
3028901,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Schließlich kann man diesen trainierten Algorithmus dann auf unbekannte Bilder anwenden und die Frage stellen: Ist hier ein Tumor zu sehen, ja oder nein? Der Algorithmus kann angeben, wie sicher auf diesem neuen Bild ein Tumor zu sehen ist.",schließlich trainierten algorithmus unbekannte bilder anwenden frage stellen tumor sehen algorithmus angeben sicher neuen bild tumor sehen,neutral,neutral
3028902,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Der Algorithmus kann angeben, wie sicher auf diesem neuen Bild ein Tumor zu sehen ist. Jetzt schauen die Expertinnen und Experten noch mal drauf, um zu überprüfen, ob der Algorithmus die Muster richtig erkannt hat, und damit lernt er wieder.",algorithmus angeben sicher neuen bild tumor sehen schauen expertinnen experten drauf überprüfen algorithmus muster richtig erkannt lernt,neutral,neutral
3028903,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Jetzt schauen die Expertinnen und Experten noch mal drauf, um zu überprüfen, ob der Algorithmus die Muster richtig erkannt hat, und damit lernt er wieder. Dieser Vorgang wird auch „Machine Learning“, also „maschinelles Lernen“, genannt.",schauen expertinnen experten drauf überprüfen algorithmus muster richtig erkannt lernt vorgang „machine learning“ „maschinelles lernen“ genannt,neutral,neutral
3028905,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Wir bringen einem Computerprogramm bei, anhand von vorhandenen Daten Muster zu erkennen, die es dann in neuen Kontexten wiederfinden kann. Wir alle trainieren übrigens Algorithmen, sind also quasi Expertinnen und Experten, wenn wir die Bildchen mit dem Zebrastreifen oder den Ampeln anklicken, um zu bestätigen, dass wir keine Roboter sind.",bringen computerprogramm anhand vorhandenen daten muster erkennen neuen kontexten wiederfinden trainieren algorithmen quasi expertinnen experten bildchen zebrastreifen ampeln anklicken bestätigen roboter,neutral,neutral
3028906,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Wir alle trainieren übrigens Algorithmen, sind also quasi Expertinnen und Experten, wenn wir die Bildchen mit dem Zebrastreifen oder den Ampeln anklicken, um zu bestätigen, dass wir keine Roboter sind. Es gibt unzählige Beispiele aus dem Bereich Data-Mining, und angewendet werden diese Methoden auch heute schon in vielen Kontexten.",trainieren algorithmen quasi expertinnen experten bildchen zebrastreifen ampeln anklicken bestätigen roboter gibt unzählige beispiele bereich datamining angewendet methoden heute vielen kontexten,neutral,neutral
3028915,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,Deswegen müssen personenbezogene Daten ordentlich anonymisiert und mit Vorsicht behandelt werden. Auch gibt es beim Data-Mining eine ungleiche Verteilung in der Nutzung.,müssen personenbezogene daten ordentlich anonymisiert vorsicht behandelt gibt beim datamining ungleiche verteilung nutzung,negative,neutral
3028921,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Und genau das sehen wir gerade bei ChatGPT. Teilweise erzählt es einem einen ganz schönen Schmu; aber ohne Quellenangabe und ohne Kennzeichnungspflicht für algorithmische Entscheidungen, Bilder und grundsätzlich KI-generierte Inhalte kann ich das nicht einfach nachvollziehen.",sehen chatgpt teilweise erzählt ganz schönen schmu quellenangabe kennzeichnungspflicht algorithmische entscheidungen bilder grundsätzlich kigenerierte inhalte einfach nachvollziehen,negative,negative
3028922,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Teilweise erzählt es einem einen ganz schönen Schmu; aber ohne Quellenangabe und ohne Kennzeichnungspflicht für algorithmische Entscheidungen, Bilder und grundsätzlich KI-generierte Inhalte kann ich das nicht einfach nachvollziehen. Ein riesiges Problem bei Algorithmen und algorithmischen Entscheidungen ist die vermeintliche Objektivität.",teilweise erzählt ganz schönen schmu quellenangabe kennzeichnungspflicht algorithmische entscheidungen bilder grundsätzlich kigenerierte inhalte einfach nachvollziehen riesiges problem algorithmen algorithmischen entscheidungen vermeintliche objektivität,negative,negative
3028923,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Ein riesiges Problem bei Algorithmen und algorithmischen Entscheidungen ist die vermeintliche Objektivität. Kann eine Maschine, ein Algorithmus rassistisch sein, kann sie diskriminieren?",riesiges problem algorithmen algorithmischen entscheidungen vermeintliche objektivität maschine algorithmus rassistisch diskriminieren,neutral,neutral
3028925,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Grundsätzlich ja, aber nicht willentlich! Denn Maschinen und Algorithmen sind nur so objektiv wie die Daten, die wir ihnen zur Verfügung stellen, mit denen wir sie trainieren.",grundsätzlich willentlich maschinen algorithmen objektiv daten verfügung stellen denen trainieren,neutral,neutral
3028928,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"So, was machen wir jetzt damit? Wir müssen uns im Klaren sein: Data-Mining ist in vollem Gange; das ist keine Zukunftsmusik.",,neutral,neutral
3028929,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,Wir müssen uns im Klaren sein: Data-Mining ist in vollem Gange; das ist keine Zukunftsmusik. Wir trainieren jeden Tag Algorithmen und Maschinen mit unseren Daten.,müssen klaren datamining vollem gange zukunftsmusik trainieren tag algorithmen maschinen daten,neutral,positive
3028932,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Wir werden diese Entwicklung nicht mehr aufhalten, und das sollten wir auch nicht versuchen. Wir sollten aber versuchen, sie zu lenken: Weg von reinem Profitstreben hin zu einer stärkeren Nutzung von Data-Mining im Sinne des Gemeinwohls.",entwicklung mehr aufhalten sollten versuchen sollten versuchen lenken reinem profitstreben stärkeren nutzung datamining sinne gemeinwohls,positive,neutral
3028934,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Policy,"Weg vom Datensammeln um jeden Preis hin zu einem datensparsamen, gezielten, zweckgebundenen und zielgerichteten Umgang insbesondere mit personenbezogenen Daten. Weg vom Wilden Westen, in dem Hersteller von Produkten jedes Byte an Nutzerinnen- und Nutzerdaten sammeln und auswerten durften, hin zu Regulierung wie dem Data Act, der die Hoheit über die Daten dahin zurückgibt, wo sie hingehören, nämlich zu den Nutzerinnen und Nutzern.",datensammeln preis datensparsamen gezielten zweckgebundenen zielgerichteten umgang insbesondere personenbezogenen daten wilden westen hersteller produkten byte nutzerinnen nutzerdaten sammeln auswerten durften regulierung data act hoheit daten dahin zurückgibt hingehören nutzerinnen nutzern,negative,neutral
3028937,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Policy,"Wir entscheiden, wer unsere Daten bekommt. Und weg von proprietären Algorithmen mit unbekannten Trainingsdaten hin zu einer Kennzeichnungspflicht für maschinell erstellte Inhalte, Bilder oder Videos.",entscheiden wer daten bekommt proprietären algorithmen unbekannten trainingsdaten kennzeichnungspflicht maschinell erstellte inhalte bilder videos,negative,neutral
3028938,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Und weg von proprietären Algorithmen mit unbekannten Trainingsdaten hin zu einer Kennzeichnungspflicht für maschinell erstellte Inhalte, Bilder oder Videos. Data-Mining ist mächtig, aber noch mächtiger sind Data-Mining-Anwendungen im Zusammenspiel mit Vertrauen und Transparenz.",proprietären algorithmen unbekannten trainingsdaten kennzeichnungspflicht maschinell erstellte inhalte bilder videos datamining mächtig mächtiger datamininganwendungen zusammenspiel vertrauen transparenz,negative,neutral
3028945,1090495,20,98,AfD,tobias matthias,peterka,2023-04-21,Society,"Diese Binsenweisheit ist inzwischen sogar – wir haben es gehört – bei den Linken angekommen. Bei der heutigen Datenspur, die man aber selbst jederzeit legt und die man durch andere zugeordnet bekommt, ist der Begriff „Ressource“ statt „Währung“ eigentlich korrekter, und daher leitet sich auch dieser Begriff des Data-Minings ab.",binsenweisheit inzwischen – gehört – linken angekommen heutigen datenspur jederzeit legt zugeordnet bekommt begriff „ressource“ statt „währung“ korrekter leitet begriff dataminings ab,neutral,neutral
3028947,1090495,20,98,AfD,tobias matthias,peterka,2023-04-21,Society,"Ist diese Disziplin nun Fluch oder Segen, gut für den Einzelnen oder nur für die Mächtigen, für die Wirtschaft oder den Staat, für den Gründlichen oder nur für den Denkfaulen? Allgemein lässt sich das so kaum beantworten, und so befasst sich auch der genannte umfangreiche Bericht zunächst schwerpunktmäßig mit Data-Mining im medizinischen Zusammenhang.",disziplin fluch segen einzelnen mächtigen wirtschaft staat gründlichen denkfaulen allgemein lässt kaum beantworten befasst genannte umfangreiche bericht zunächst schwerpunktmäßig datamining medizinischen zusammenhang,neutral,neutral
3028957,1090495,20,98,AfD,tobias matthias,peterka,2023-04-21,Society,"Zunächst gibt es eine konkrete Information, gegebenenfalls direkt auf ein Individuum bezogen oder rückführbar, und ganz am Ende gibt es eine Handlungsempfehlung oder Erkenntnis aufgrund einer konkreten Abfrage aus einem mehrfach aufbereiteten globalen Datenprodukt. Dazwischen ist jede Raffinierungsstufe denkbar, die Bezeichnung „Data-Mining“ also selbst eigentlich sogar noch viel zu kurz gegriffen.",zunächst gibt konkrete information gegebenenfalls direkt individuum bezogen rückführbar ganz ende gibt handlungsempfehlung erkenntnis aufgrund konkreten abfrage mehrfach aufbereiteten globalen datenprodukt dazwischen raffinierungsstufe denkbar bezeichnung „datamining“ kurz gegriffen,neutral,neutral
3028967,1090495,20,98,AfD,tobias matthias,peterka,2023-04-21,Policy,"Abgeleitete Datenprodukte im Gesundheitsbereich müssen dann aber bitte wieder privatrechtlichem Eigentum zugänglich sein. Data-Mining muss retrospektiv objektiv überprüfbar sein, ganz genau.",abgeleitete datenprodukte gesundheitsbereich müssen privatrechtlichem eigentum zugänglich datamining retrospektiv objektiv überprüfbar ganz,neutral,neutral
3028980,1090497,20,98,Grüne,laura,kraft,2023-04-21,Economy,Wir haben in unserer modernen Welt Zugang zu sehr vielen Daten. Sie kennen Data-Mining vielleicht aus dem Bereich von Kundenanalysen bzw. Vorlieben von Kunden aufgrund von Warenanalysen; das ist so ein ganz praktisches Beispiel.,unserer modernen welt zugang vielen daten kennen datamining bereich kundenanalysen bzw vorlieben kunden aufgrund warenanalysen ganz praktisches beispiel,neutral,neutral
3028984,1090497,20,98,Grüne,laura,kraft,2023-04-21,Science,"Sie bieten wertvolle Einblicke für die Forschung und helfen uns dabei, Patientinnen und Patienten bestmögliche Versorgung zu bieten oder im Zweifelsfall sogar Leben zu retten. Data-Mining ermöglicht uns, Muster, Trends und Zusammenhänge in diesen Daten zu identifizieren.",bieten wertvolle einblicke forschung helfen patientinnen patienten bestmögliche versorgung bieten zweifelsfall leben retten datamining ermöglicht muster trends zusammenhänge daten identifizieren,positive,neutral
3028986,1090497,20,98,Grüne,laura,kraft,2023-04-21,Science,"Diese Muster wären mit bloßem Auge nicht erkennbar. Es könnten Infektionen erkannt werden, Krebs könnte frühzeitig erkannt und Herzinfarkte könnten vorhergesagt werden; das alles ist mit diesen Algorithmen möglich.",muster wären bloßem auge erkennbar könnten infektionen erkannt krebs frühzeitig erkannt herzinfarkte könnten vorhergesagt algorithmen möglich,positive,negative
3028987,1090497,20,98,Grüne,laura,kraft,2023-04-21,Science,"Es könnten Infektionen erkannt werden, Krebs könnte frühzeitig erkannt und Herzinfarkte könnten vorhergesagt werden; das alles ist mit diesen Algorithmen möglich. Der Begriff „Data-Mining“ ist aber nichtsdestotrotz ein eher unscharfer Begriff, ähnlich wie zum Beispiel der Begriff „künstliche Intelligenz“.",könnten infektionen erkannt krebs frühzeitig erkannt herzinfarkte könnten vorhergesagt algorithmen möglich begriff „datamining“ nichtsdestotrotz eher unscharfer begriff ähnlich beispiel begriff „künstliche intelligenz“,neutral,positive
3029014,1090499,20,98,Linke,petra,sitte,2023-04-21,Society,Der Zweck heiligt eben nicht die Mittel. Für den Zweck unabhängiger Forschung haben Data-Mining-Methoden einen enormen Nutzen; die Kollegen haben es ja schon ausgeführt.,zweck heiligt mittel zweck unabhängiger forschung dataminingmethoden enormen nutzen kollegen ausgeführt,positive,negative
3029021,1090499,20,98,Linke,petra,sitte,2023-04-21,Society,Warum? Weil Data-Mining eben leistungsfähiger Speicherung und des Zugangs zu öffentlich erhobenen Daten bedarf.,warum datamining leistungsfähiger speicherung zugangs öffentlich erhobenen daten bedarf,neutral,neutral
3029024,1090499,20,98,Linke,petra,sitte,2023-04-21,Policy,Unter den rechtlichen Regelungen spielen Datenschutz und Urheberrecht eine besondere Rolle. Seit einigen Jahren gelten beispielsweise die Regelungen für das wissenschaftliche Text- und Data-Mining.,rechtlichen regelungen spielen datenschutz urheberrecht besondere rolle seit jahren gelten beispielsweise regelungen wissenschaftliche text datamining,neutral,neutral
3029028,1090499,20,98,Linke,petra,sitte,2023-04-21,Policy,"Das ist auch für die Ausrichtung weiterer Programme oder Förderungen notwendig. Schließlich will ich ein Wort zu künstlicher Intelligenz sagen; denn wer über Data-Mining redet, muss über künstliche Intelligenz reden.",ausrichtung weiterer programme förderungen notwendig schließlich künstlicher intelligenz sagen wer datamining redet künstliche intelligenz reden,neutral,neutral
3029029,1090499,20,98,Linke,petra,sitte,2023-04-21,Society,"Schließlich will ich ein Wort zu künstlicher Intelligenz sagen; denn wer über Data-Mining redet, muss über künstliche Intelligenz reden. Hier ist Data-Mining nämlich nur eine wichtige Hilfstechnologie.",schließlich künstlicher intelligenz sagen wer datamining redet künstliche intelligenz reden datamining wichtige hilfstechnologie,neutral,neutral
3029030,1090499,20,98,Linke,petra,sitte,2023-04-21,Policy,Hier ist Data-Mining nämlich nur eine wichtige Hilfstechnologie. Rechtliche Rahmenbedingungen für KI gehen aber darüber hinaus.,datamining wichtige hilfstechnologie rechtliche rahmenbedingungen ki gehen darüber hinaus,neutral,neutral
3029031,1090499,20,98,Linke,petra,sitte,2023-04-21,Policy,Rechtliche Rahmenbedingungen für KI gehen aber darüber hinaus. Unverzichtbar ist daher ein umfassendes und robustes Regulierungssystem für KI.,rechtliche rahmenbedingungen ki gehen darüber hinaus unverzichtbar umfassendes robustes regulierungssystem ki,neutral,neutral
3029037,1090501,20,98,CDU/CSU,stephan,albani,2023-04-21,Science,Sehr geehrte Damen und Herren! Auch ich als siebter Redner hier in der Debatte möchte mich dem Thema „Data-Mining im Gesundheitswesen“ widmen.,geehrte siebter redner debatte möchte thema „datamining gesundheitswesen“ widmen,neutral,neutral
3029039,1090501,20,98,CDU/CSU,stephan,albani,2023-04-21,Science,"Dabei werde ich jetzt nicht auf die Beispiele wie Mammografie oder Ähnliches, die schon im Bericht vorliegen, eingehen, sondern ich möchte es etwas weiter fassen. Es ist mittlerweile, glaube ich, unfraglich – und ich kann dies aus meiner eigenen Zeit als forschender Medizinphysiker aus persönlichem Erleben bestätigen –, dass im Data-Mining ein enormes Potenzial für die Verbesserung nicht nur von Diagnostik, sondern auch von Prophylaxe, Therapie und Nachsorge besteht.",beispiele mammografie ähnliches bericht vorliegen eingehen möchte fassen mittlerweile glaube unfraglich – eigenen zeit forschender medizinphysiker persönlichem erleben bestätigen – datamining enormes potenzial verbesserung diagnostik prophylaxe therapie nachsorge besteht,positive,neutral
3029043,1090501,20,98,CDU/CSU,stephan,albani,2023-04-21,Policy,"Aber in kaum einem Bereich ist die Abwägung zwischen der Nutzung von Daten mit den damit verbundenen Risiken und dem Nutzen für die Menschen klarer als im Bereich der Medizin. In der Debatte am 2. März waren wir uns einig, dass wir das Potenzial von Data-Mining nutzbar machen müssen.",kaum bereich abwägung nutzung daten verbundenen risiken nutzen menschen klarer bereich medizin debatte märz potenzial datamining nutzbar müssen,positive,neutral
3029052,1090501,20,98,CDU/CSU,stephan,albani,2023-04-21,Policy,"Es ist wichtig, dass wir die Verfügbarkeit und Nutzung von Gesundheitsdaten für die Forschung deutlich verbessern. Auch und insbesondere auf der Basis des nun vorliegenden TAB-Berichtes, für den auch ich mich herzlich bedanke, fordern wir die Bundesregierung auf, auf eine schnelle Beschlussfassung des European Health Data Space hinzuwirken und schnellstmöglich den angekündigten Entwurf für das Gesundheitsdatennutzungsgesetz vorzulegen.",wichtig verfügbarkeit nutzung gesundheitsdaten forschung deutlich verbessern insbesondere basis vorliegenden tabberichtes herzlich bedanke fordern bundesregierung schnelle beschlussfassung european health data space hinzuwirken schnellstmöglich angekündigten entwurf gesundheitsdatennutzungsgesetz vorzulegen,neutral,neutral
3029057,1090501,20,98,CDU/CSU,stephan,albani,2023-04-21,Science,"Wir müssen sicherstellen, dass sie strukturell gestärkt wird, um ihre Rolle als Scharnier zwischen Forschung und Transfer zu erfüllen. Insgesamt müssen wir also sicherstellen, dass wir die Chancen von Data-Mining, wie im TAB-Bericht deutlich beschrieben, im Gesundheitswesen nutzen, aber auch die Bedenken hinsichtlich des Datenschutzes berücksichtigen.",müssen sicherstellen strukturell gestärkt rolle scharnier forschung transfer erfüllen insgesamt müssen sicherstellen chancen datamining tabbericht deutlich beschrieben gesundheitswesen nutzen bedenken hinsichtlich datenschutzes berücksichtigen,neutral,neutral
3029064,1090501,20,98,CDU/CSU,stephan,albani,2023-04-21,Society,"Es ist jedoch auch wichtig, dass die behördlichen Aufsichts- und Genehmigungsstrukturen angepasst werden, meint: effektiv und zielgerichtet arbeiten können, um einen sorgsamen Umgang bei gleichzeitig hoher Geschwindigkeit der Verarbeitung der Gesundheitsdaten zu gewährleisten und somit das Vertrauen der Patienten in die ePA und die Datenspende zu stärken. Als Wissenschaftler sei mir erlaubt, am Schluss noch anzufügen: Wenn du beginnst und ein Chaos von Daten vor dir siehst, KI oder andere Mittel und Methoden nutzt und in diesem Chaos eine Ordnung schaffst und ein System dahinter siehst, daraus Regeln ableiten kannst, daraus Therapien entwickeln kannst und am Ende einen Patienten nach Hause gehen siehst, dem du mit diesen Erkenntnissen hast helfen können: Meine Damen und Herren, es gibt nichts Schöneres.",jedoch wichtig behördlichen aufsichts genehmigungsstrukturen angepasst meint effektiv zielgerichtet arbeiten sorgsamen umgang gleichzeitig hoher geschwindigkeit verarbeitung gesundheitsdaten gewährleisten somit vertrauen patienten epa datenspende stärken wissenschaftler sei erlaubt schluss anzufügen beginnst chaos daten siehst ki mittel methoden nutzt chaos ordnung schaffst system dahinter siehst daraus regeln ableiten kannst daraus therapien entwickeln kannst ende patienten hause gehen siehst erkenntnissen hast helfen gibt schöneres,neutral,neutral
3029068,1090503,20,98,SPD,holger,becker,2023-04-21,Society,"Werte Kolleginnen und Kollegen! In einer Welt, in der Daten zur neuen Währung geworden sind, ist Data-Mining ein unverzichtbares Werkzeug, um die verborgenen Schätze in den Daten zu heben und wertvolle Erkenntnisse für Unternehmen, Forschungseinrichtungen und die Gesellschaft als Ganzes zu gewinnen.",werte kolleginnen kollegen welt daten neuen währung geworden datamining unverzichtbares werkzeug verborgenen schätze daten heben wertvolle erkenntnisse unternehmen forschungseinrichtungen gesellschaft ganzes gewinnen,positive,neutral
3029077,1090503,20,98,SPD,holger,becker,2023-04-21,Policy,"Das Potenzial der bereits vorhandenen und stets wachsenden Datenbestände in Deutschland, in Europa, in der ganzen Welt ist immens. Um diesen Datenschatz sinnvoll und innovationsfördernd zu heben, braucht es aber Methoden wie Data-Mining.",potenzial bereits vorhandenen stets wachsenden datenbestände deutschland europa ganzen welt immens datenschatz sinnvoll innovationsfördernd heben braucht methoden datamining,positive,neutral
